Index,Progress,Age,HouseoldIncome,Gender_2,Gender,Ethnicity,Ethnicity_selfDefined,Religious_Affilation,Highest_Qualification,SocialMedia_Use,Extremism_ScorePCA,Extermism_scoreScaled,Strain_Resilience_score,Strain_Score,Resilience_score,Confidence_inSelf,Political_Engagment,Political_LeaningRight_Left,Racism_scale
580,100,74,5,0,0,3,English,2,3,-1.045593873,0.575972675,0,-1.729235312,-1.880282245,0.131241293,1.423785461,NA,-2.55626211,-0.53273338
581,100,65,0,0,0,3,English,0,2,-0.629234108,NA,NA,0.141944517,0.428450773,-0.300968391,-0.448389427,NA,0.894890595,0.659596953
582,100,64,5,0,0,3,British,2,5,1.928404444,0.575972675,0,-0.135267309,0.345996022,-0.733178076,1.999839273,-0.073030321,0.45243512,0.262153509
583,100,66,2,1,1,3,English,0,4,-1.283513738,0.575972675,0,0.141944517,-0.643460985,1.168544536,0.127664385,-0.682311858,0.717908405,1.057040397
584,100,61,6,1,1,3,English,0,1,-0.986113906,0.575972675,0,-2.075750095,-1.385553741,-1.338271634,-0.736416333,-0.682311858,-1.582860065,-0.135289936
585,100,65,4,1,1,3,English,0,1,-1.283513738,0.575972675,0,0.003338604,1.005634028,-1.251829697,-0.304375974,NA,-0.697949115,-0.135289936
586,100,50,7,0,0,3,English,2,2,-0.510274176,-1.816173442,3.352211394,-1.798538268,-1.880282245,-0.473852265,-1.888523957,-0.682311858,1.248854975,-0.135289936
587,100,62,0,0,0,3,English,0,0,2.582684073,-1.194565585,2.481127088,0.211247474,0.758269776,-0.300968391,-0.448389427,-0.073030321,-1.31738678,-0.53273338
588,100,NA,4,0,0,3,British,0,1,-0.867153974,0.411039829,0.231127088,-0.551085049,-0.066277731,-0.819620013,-0.880429786,-0.682311858,-0.60945802,-0.135289936
589,100,NA,4,0,0,3,English,0,1,-0.807674007,0.575972675,0,0.349853387,0.510905524,-0.473852265,-1.600497051,-0.682311858,-2.113806635,-0.930176824
590,100,63,2,0,0,3,English,0,1,-1.045593873,0.575972675,0,-0.481782092,0.675815025,-1.511155508,0.415691291,0.536251216,-1.582860065,-1.725063713
591,100,NA,6,0,0,3,English,2,3,-0.807674007,0.016249531,0.784362748,-0.204570266,-0.148732481,0.21768323,0.415691291,1.145532752,0.717908405,0.659596953
592,100,70,2,1,1,3,Scottish,0,4,0.084525487,NA,NA,-0.689690962,-0.643460985,0.304125167,1.279772008,4.191940436,1.071872785,0.659596953
593,100,NA,8,1,1,3,English,2,3,-1.164553805,0.575972675,0,-2.214356008,-1.880282245,-1.338271634,0.415691291,0.536251216,1.602819355,0.659596953
594,100,NA,10,0,0,3,English,0,2,-0.688714075,0.165201419,0.575630424,0.211247474,-0.973279988,1.082102599,-1.600497051,1.145532752,1.16036388,1.057040397
595,100,NA,3,1,1,3,British,2,3,-0.629234108,-0.070009916,0.905241609,-0.343176179,-0.478551484,0.21768323,-0.304375974,-0.073030321,-0.07851145,1.057040397
596,100,71,3,1,1,3,British,0,4,-0.331834277,0.575972675,0,-0.481782092,-0.725915736,0.477009041,0.559704744,1.754814289,-0.25549364,0.659596953
597,100,47,4,1,1,3,Welsh,0,4,-0.510274176,0.575972675,0,0.072641561,-0.313641983,0.736334852,1.423785461,NA,0.717908405,NA
598,100,43,7,0,0,3,British,2,4,NA,0.077087796,0.699107619,-0.135267309,0.345996022,-0.214526454,-0.59240288,NA,1.071872785,1.057040397
599,100,NA,5,0,0,3,English,0,4,1.749964545,0.457030781,0.166678101,0.834974083,0.01617702,1.34142841,0.847731649,-0.073030321,0.363944025,0.659596953
600,100,58,7,1,1,3,English,0,1,-0.093914411,0.575972675,0,0.90427704,-0.396096733,1.34142841,1.423785461,-0.682311858,-1.49436897,0.262153509
601,100,20,0,0,0,3,British,2,2,0.441405285,-0.056862476,0.886817568,-0.204570266,0.840724526,-1.16538776,1.135758555,-0.682311858,0.186961835,-0.135289936
602,100,21,1,0,0,3,British,2,2,0.560365218,0.164039036,0.577259319,-0.204570266,0.263541272,-0.214526454,0.991745102,NA,1.51432826,1.057040397
603,100,65,0,0,0,3,Northern Irish,0,1,NA,0.430463751,0.203907558,-0.204570266,-0.066277731,-0.387410328,-1.024443239,-0.682311858,-1.228895685,-1.327620268
604,100,45,2,1,1,3,European,0,2,-0.391314243,0.575972675,0,0.28055043,0.01617702,0.304125167,0.271677838,-0.682311858,-0.167002545,-0.135289936
605,100,61,0,1,1,3,Northern Irish,2,1,-0.510274176,-0.176485226,1.054449781,-0.620388006,-1.138189489,0.21768323,-0.736416333,NA,-0.874931305,0.659596953
606,100,63,2,1,1,3,English,0,1,0.025045521,0.575972675,0,-0.343176179,0.510905524,-1.16538776,0.271677838,-0.073030321,NA,0.262153509
607,100,NA,17,0,0,3,English,0,2,1.214644848,-0.600249076,1.648287254,1.389397736,-0.478551484,2.032963905,0.703718197,-0.073030321,-0.343984735,-1.327620268
608,100,55,6,0,0,3,English,2,2,-1.402473671,0.575972675,0,-0.412479136,0.263541272,-0.992503886,1.567798914,2.364095826,0.540926215,-0.135289936
609,100,NA,6,0,0,3,British,0,3,0.084525487,-2.635238154,4.5,0.28055043,0.09863177,0.21768323,-0.880429786,-0.073030321,-0.43247583,-0.135289936
610,100,59,13,0,0,3,Welsh,0,1,0.262965386,0.575972675,0,0.349853387,0.01617702,0.736334852,0.415691291,0.536251216,-2.02531554,-0.930176824
611,100,74,4,0,0,3,Scottish,0,2,NA,NA,NA,0.072641561,0.428450773,-0.214526454,0.271677838,NA,1.071872785,1.057040397
612,100,71,1,0,0,3,English,2,3,-0.748194041,-0.559382858,1.591019765,-1.036205745,-0.313641983,-0.646736139,0.415691291,NA,1.071872785,0.659596953
613,100,64,6,1,1,3,English,0,2,NA,0.575972675,0,1.250791823,0.510905524,1.34142841,1.423785461,NA,0.09847074,0.262153509
614,100,56,5,0,0,3,English,2,4,1.452564713,-3.161801874,5.237895103,-3.115294444,-2.704829752,-0.733178076,0.415691291,-0.682311858,-1.67135116,-2.519950601
615,100,NA,20,0,0,2,White and Asian,0,2,NA,0.284143313,0.408952323,-1.313417572,-1.962736996,0.563450978,-0.448389427,-0.073030321,0.363944025,-0.135289936
616,100,57,4,0,0,3,Welsh,0,1,0.738805117,0.575972675,0,-1.382720528,-1.138189489,-0.733178076,-1.168456692,-0.073030321,NA,-0.53273338
617,100,49,3,1,1,3,English,0,2,-0.688714075,0.430463751,0.203907558,0.69636817,0.09863177,0.563450978,-0.448389427,-0.073030321,-2.290788825,-1.725063713
618,100,NA,0,0,0,3,English,0,4,-0.629234108,-0.133836002,0.994683694,-0.343176179,-0.643460985,0.563450978,-0.736416333,-0.073030321,-0.43247583,-0.53273338
619,100,57,4,1,1,3,American/British ,2,5,-0.27235431,0.104185554,0.661134431,-2.491567834,-2.045191746,-0.646736139,-3.184645033,2.364095826,1.16036388,0.262153509
620,100,60,2,0,0,3,Scottish,2,1,-0.807674007,0.575972675,0,-0.689690962,0.01617702,-1.078945823,1.85582582,-0.682311858,NA,-0.135289936
621,100,23,2,0,0,3,Scottish,2,3,3.236963703,0.019692495,0.779537982,-0.204570266,0.510905524,-0.992503886,-0.736416333,1.754814289,0.62941731,0.262153509
622,100,NA,5,0,0,3,Irish,0,3,-0.867153974,0.457030781,0.166678101,-0.065964353,-0.808370487,0.909218726,0.271677838,-0.682311858,1.071872785,0.262153509
623,100,61,4,1,1,3,English,2,3,0.025045521,0.575972675,0,-0.273873223,-1.468008492,1.168544536,0.127664385,-0.682311858,0.717908405,1.057040397
624,100,77,6,1,1,3,British,0,3,NA,0.575972675,0,0.072641561,-1.055734739,1.514312284,1.279772008,-0.682311858,-1.051913495,-0.53273338
625,100,32,4,0,0,3,English,2,3,-0.867153974,0.457030781,0.166678101,-0.481782092,0.345996022,-0.992503886,0.127664385,-0.073030321,0.717908405,0.659596953
626,100,NA,3,0,0,3,English,0,1,-0.629234108,-1.948457428,3.53758631,-0.135267309,0.840724526,-1.251829697,-1.456483598,-0.682311858,-0.9634224,-0.930176824
627,100,37,3,1,1,3,English,0,2,0.976724982,-0.827051187,1.966114254,-0.412479136,-1.303098991,0.822776789,1.279772008,NA,-0.520966925,-0.53273338
628,100,64,11,0,0,3,English,2,2,0.441405285,0.575972675,0,0.419156344,0.923179277,-0.646736139,-0.304375974,-0.682311858,-1.051913495,-0.53273338
629,100,62,2,1,1,3,British,0,4,0.679325151,0.309386894,0.373577469,0.003338604,-0.808370487,1.514312284,0.847731649,-0.682311858,-1.67135116,-0.930176824
630,100,61,NA,0,0,3,English,2,3,1.036204949,0.575972675,0,1.597306606,1.170543529,1.082102599,-0.160362521,0.536251216,1.071872785,0.659596953
631,100,NA,5,0,0,3,English,0,2,-0.92663394,-0.034587094,0.855602172,0.072641561,0.923179277,-1.078945823,0.271677838,NA,-1.228895685,-0.930176824
632,100,25,0,0,0,3,English,2,2,-0.331834277,0.445472129,0.182875709,-1.382720528,-0.725915736,-0.992503886,-1.600497051,NA,1.071872785,1.057040397
633,100,62,10,0,0,3,English,2,2,-0.034434445,-1.029632739,2.25,-1.382720528,-3.034648754,1.773638095,0.271677838,-0.073030321,-0.167002545,-1.327620268
634,100,50,2,1,1,3,English,0,3,-0.629234108,0.575972675,0,0.765671127,0.758269776,0.477009041,-0.160362521,NA,0.186961835,1.057040397
635,100,49,3,1,1,3,European,2,4,0.084525487,0.575972675,0,1.874518433,1.170543529,1.427870347,0.703718197,-0.682311858,0.540926215,0.262153509
636,100,41,5,0,0,3,British,2,3,NA,0.309386894,0.373577469,-1.244114615,-0.725915736,-0.473852265,-2.176550862,-0.073030321,1.425837165,1.057040397
637,100,52,6,0,0,3,English,2,1,1.274124814,NA,NA,0.28055043,-0.148732481,0.304125167,-0.59240288,0.536251216,0.540926215,1.057040397
638,100,60,11,1,1,NA,,0,2,-0.034434445,NA,NA,1.042882953,0.840724526,0.21768323,0.415691291,-0.073030321,-1.228895685,-0.53273338
639,100,64,5,0,0,3,English,2,3,0.798285083,0.575972675,0,0.28055043,0.593360274,-0.473852265,1.999839273,-0.073030321,NA,1.057040397
640,89,67,2,0,0,3,British,0,1,0.025045521,-0.607002534,1.657751149,0.349853387,0.675815025,0.044799357,-0.160362521,0.536251216,NA,-0.53273338
641,100,25,1,0,0,2,"White, Asian and Hispanic ",2,2,-0.450794209,-1.636890294,3.100974645,1.042882953,1.005634028,0.044799357,0.415691291,NA,-0.520966925,-1.327620268
642,100,58,4,0,0,4,NA,3,3,1.571524646,0.575972675,0,-1.174811659,-1.22064424,-0.04164258,0.415691291,2.364095826,-1.582860065,-0.135289936
643,100,45,4,0,0,3,British,0,1,0.322445353,-0.522903842,1.539900241,-0.620388006,-0.643460985,-0.128084517,-0.160362521,NA,-1.582860065,-0.135289936
644,100,63,4,0,0,3,English,0,NA,-0.986113906,-2.635238154,4.5,-0.065964353,0.923179277,-1.251829697,-0.448389427,NA,-1.405877875,-0.930176824
645,100,61,5,0,0,3,NA,2,5,0.381925319,0.575972675,0,1.11218591,0.510905524,1.168544536,-0.304375974,NA,0.09847074,-2.519950601
646,100,NA,3,0,0,3,English,2,2,-0.450794209,0.575972675,0,0.141944517,-1.385553741,1.946521969,0.847731649,-0.682311858,1.602819355,0.659596953
647,100,47,8,0,0,3,English,2,2,-1.342993704,-1.029632739,2.25,0.211247474,0.09863177,-0.04164258,-0.016349068,-0.682311858,-0.520966925,0.659596953
648,100,64,4,1,1,3,Scottish,0,4,-0.27235431,0.575972675,0,0.211247474,0.675815025,-0.128084517,0.271677838,2.364095826,1.248854975,1.057040397
649,100,67,2,0,0,3,English,0,2,NA,-3.258168088,5.372936987,-0.897599832,0.09863177,-1.424713571,-0.880429786,-0.682311858,-1.49436897,-2.519950601
650,100,58,7,0,0,3,English,0,4,-0.688714075,0.575972675,0,0.973579997,0.758269776,0.736334852,-0.160362521,NA,-0.07851145,-0.53273338
651,100,61,5,0,0,3,English,2,2,-0.331834277,NA,NA,0.69636817,-0.231187232,0.909218726,0.703718197,-0.073030321,0.27545293,0.659596953
652,100,NA,7,0,0,3,English,0,3,-0.391314243,NA,NA,-0.828296875,-0.890825237,0.131241293,1.135758555,-0.073030321,-0.25549364,-0.930176824
653,100,51,15,0,0,3,English,2,2,-0.153394378,0.575972675,0,1.11218591,0.923179277,0.21768323,0.415691291,-0.682311858,0.009979645,-0.135289936
654,100,61,8,1,1,3,English,0,4,-0.867153974,NA,NA,-0.273873223,-0.231187232,-0.300968391,-0.160362521,-0.073030321,-0.343984735,0.262153509
655,89,54,2,1,1,3,British,2,3,-1.342993704,0.575972675,0,0.557762257,0.09863177,0.909218726,1.135758555,-0.073030321,NA,0.262153509
656,100,66,2,1,1,3,Scottish,3,3,2.880083905,-0.330856704,1.270776794,1.597306606,0.840724526,1.427870347,1.279772008,1.145532752,1.071872785,1.057040397
657,100,25,8,0,0,3,British,0,2,0.20348542,-1.174980598,2.453681851,0.28055043,1.088088778,-0.646736139,0.271677838,-0.682311858,-1.582860065,-1.327620268
658,100,55,4,0,0,3,British,2,2,-0.748194041,0.178886349,0.556453177,1.666609563,0.758269776,1.082102599,-0.880429786,-0.682311858,0.62941731,0.659596953
659,100,68,4,0,0,3,Irish,2,2,-1.164553805,0.575972675,0,0.90427704,0.181086521,1.082102599,-1.312470145,-0.682311858,NA,-0.53273338
660,100,NA,13,0,0,3,English,0,5,-0.212874344,-2.973290139,4.973725961,1.458700693,-0.643460985,2.810941338,NA,1.754814289,0.363944025,1.057040397
661,100,NA,2,1,1,3,English,0,4,NA,0.575972675,0,-0.897599832,0.181086521,-0.473852265,1.423785461,0.536251216,-1.49436897,-3.314837489
662,100,62,2,0,0,3,British,0,1,-1.164553805,0.018530112,0.781166877,0.419156344,0.593360274,-0.300968391,-0.448389427,NA,-1.051913495,-1.327620268
663,100,NA,1,1,1,3,English,0,3,0.322445353,-2.635238154,4.5,-1.521326442,-0.890825237,-0.646736139,-0.880429786,-0.073030321,-0.520966925,-1.725063713
664,100,52,1,1,1,3,Scottish,0,3,-1.105073839,0.575972675,0,-0.966902789,-1.138189489,0.304125167,-1.312470145,-0.682311858,0.45243512,1.057040397
665,100,NA,1,1,1,3,English,0,3,-0.510274176,0.575972675,0,-1.867841225,-3.446922507,0.909218726,-0.160362521,1.145532752,-0.697949115,-1.327620268
666,100,61,10,0,0,3,Welsh,2,4,0.084525487,0.575972675,0,1.042882953,0.840724526,0.563450978,0.271677838,-0.073030321,1.425837165,0.659596953
667,100,65,6,1,1,3,European,2,3,-1.045593873,0.575972675,0,0.90427704,0.345996022,0.563450978,0.703718197,-0.682311858,0.009979645,0.659596953
668,89,55,5,1,1,3,Scottish,0,3,-0.510274176,0.575972675,0,-0.343176179,0.593360274,-1.251829697,0.127664385,-0.682311858,0.45243512,0.659596953
669,100,65,2,1,1,3,English,2,NA,0.619845184,0.430463751,0.203907558,-2.145053051,-2.127646497,-0.128084517,1.135758555,-0.682311858,1.602819355,1.057040397
670,89,59,0,0,0,3,English,2,3,-0.034434445,0.575972675,0,-1.452023485,-0.890825237,-0.560294202,1.135758555,NA,0.8063995,-0.53273338
671,89,58,1,0,0,3,English,2,3,0.144005454,-1.036386198,2.259463895,-1.244114615,-2.292555998,1.168544536,-3.472671939,-0.073030321,1.425837165,0.659596953
672,100,NA,3,0,0,3,British,0,1,1.452564713,0.575972675,0,-0.135267309,0.593360274,-0.992503886,-1.168456692,NA,-1.14040459,-0.930176824
673,100,69,5,0,0,3,Scottish,0,5,-0.212874344,0.575972675,0,-0.273873223,0.428450773,-0.992503886,0.847731649,0.536251216,0.186961835,-1.327620268
674,100,48,1,1,1,3,British,2,2,-1.105073839,0.575972675,0,-0.135267309,0.263541272,-0.992503886,-3.04063158,NA,0.09847074,0.659596953
675,100,NA,5,1,1,3,British,0,3,-0.093914411,0.575972675,0,-0.481782092,-0.066277731,-0.214526454,0.127664385,1.145532752,0.09847074,0.659596953
676,100,NA,9,0,0,3,British,2,1,-0.807674007,0.445472129,0.182875709,-2.630173748,-3.199558255,-0.128084517,-1.312470145,-0.682311858,-1.051913495,-0.135289936
677,100,42,2,1,1,3,Welsh,2,2,0.85776505,0.575972675,0,0.141944517,0.01617702,0.304125167,-0.160362521,-0.073030321,0.09847074,0.262153509
678,89,20,1,0,0,3,English,2,2,-1.164553805,0.575972675,0,-0.273873223,0.840724526,-1.424713571,1.135758555,NA,0.62941731,0.659596953
679,100,63,2,1,1,3,English,0,3,4.24812313,0.575972675,0,-0.135267309,-0.561006235,0.21768323,-0.016349068,0.536251216,-1.14040459,-3.314837489
680,100,NA,8,1,1,3,English,2,5,1.452564713,0.575972675,0,-1.867841225,-2.210101248,-0.214526454,1.135758555,1.145532752,NA,1.057040397
681,100,48,2,1,1,3,British,2,3,-0.510274176,0.575972675,0,-1.521326442,-1.550463242,-0.473852265,0.415691291,-0.682311858,-0.343984735,1.057040397
682,100,NA,10,0,0,3,English,0,5,0.441405285,-0.419926371,1.395593733,-0.897599832,-0.313641983,-0.992503886,-1.024443239,-0.682311858,-0.78644021,-0.930176824
683,100,56,5,0,0,2,European,0,5,0.441405285,0.575972675,0,-1.036205745,-0.066277731,-0.906061949,-0.160362521,-0.682311858,0.717908405,0.659596953
684,100,NA,8,0,0,3,English,0,3,-0.331834277,0.575972675,0,0.141944517,0.923179277,-0.992503886,0.271677838,-0.073030321,-1.49436897,-0.930176824
685,87,37,3,1,1,3,British,2,3,0.85776505,0.575972675,0,0.349853387,1.088088778,-0.387410328,1.279772008,NA,0.98338169,1.057040397
687,100,67,2,0,0,3,English,2,0,-0.688714075,0.575972675,0,1.389397736,0.758269776,0.736334852,-0.448389427,NA,-0.167002545,-0.135289936
688,100,71,4,0,0,3,European,2,5,0.322445353,0.445472129,0.182875709,1.874518433,-0.973279988,3.848244581,-1.168456692,-0.682311858,1.602819355,0.262153509
689,100,NA,12,0,0,3,Welsh,0,3,-0.212874344,0.457030781,0.166678101,-0.897599832,-0.148732481,-0.992503886,-1.168456692,4.191940436,0.45243512,1.057040397
690,100,NA,4,1,1,3,European,0,4,-0.034434445,0.575972675,0,-0.065964353,-0.890825237,1.168544536,1.279772008,-0.682311858,0.27545293,0.659596953
691,89,70,4,1,1,3,Welsh,2,3,-0.807674007,0.457030781,0.166678101,0.627065214,0.01617702,1.082102599,-0.160362521,NA,NA,1.057040397
692,100,46,12,0,0,3,English,0,5,-0.093914411,0.575972675,0,-0.065964353,1.170543529,-1.511155508,1.85582582,NA,NA,-0.135289936
693,100,NA,6,0,0,3,Scottish,0,5,-0.331834277,0.575972675,0,0.834974083,1.005634028,-0.214526454,NA,-0.682311858,-0.9634224,0.659596953
694,100,72,5,0,0,3,British,0,4,0.619845184,-0.180925474,1.060672081,0.28055043,0.675815025,-0.04164258,0.271677838,-0.073030321,-1.582860065,-0.930176824
695,100,NA,4,0,0,3,English,2,4,-0.27235431,0.428328788,0.206899368,-1.729235312,-2.869739253,1.514312284,0.271677838,0.536251216,-0.60945802,0.262153509
696,100,35,8,0,0,3,British,0,4,NA,0.178886349,0.556453177,0.69636817,1.005634028,-0.387410328,-0.304375974,0.536251216,1.51432826,1.057040397
697,100,59,1,0,0,3,English,0,0,0.619845184,0.575972675,0,-0.204570266,-1.303098991,0.909218726,0.703718197,NA,0.45243512,1.057040397
698,100,NA,10,1,1,3,British,0,5,1.690484578,0.575972675,0,-0.412479136,-0.890825237,0.736334852,0.415691291,-0.073030321,-0.07851145,0.659596953
699,100,25,3,1,1,3,Welsh,2,3,-0.867153974,0.575972675,0,-1.244114615,-2.4574655,1.168544536,-1.024443239,NA,0.717908405,1.057040397
700,100,NA,8,0,0,3,English,0,4,-0.569754142,-0.94270442,2.12818382,1.042882953,0.593360274,0.995660663,-0.160362521,0.536251216,-1.31738678,-1.327620268
701,100,NA,18,1,1,3,English,0,1,-1.402473671,-1.735998452,3.239858927,0.557762257,1.170543529,-0.733178076,0.127664385,-0.682311858,-1.31738678,1.057040397
702,100,NA,9,1,1,3,English,2,0,0.798285083,0.035673453,0.757143218,-0.551085049,-0.148732481,-0.646736139,0.703718197,-0.682311858,-0.343984735,-0.135289936
703,100,NA,2,0,0,3,British,2,4,-0.629234108,NA,NA,-0.273873223,0.758269776,-1.338271634,0.559704744,2.364095826,NA,1.057040397
704,100,46,6,1,1,3,English,2,2,1.452564713,0.575972675,0,-0.897599832,0.01617702,-1.338271634,-0.59240288,-0.682311858,0.8063995,0.659596953
705,100,23,3,1,1,3,English,2,4,-1.283513738,0.575972675,0,-1.036205745,-1.138189489,-0.819620013,-1.312470145,NA,0.62941731,0.659596953
706,100,26,4,1,1,3,English,0,3,-1.105073839,0.575972675,0,0.419156344,0.758269776,-0.473852265,-0.016349068,NA,0.98338169,0.659596953
707,100,74,4,0,0,3,English,2,3,0.619845184,0.575972675,0,1.389397736,1.170543529,0.304125167,-0.736416333,-0.073030321,0.27545293,1.057040397
708,100,59,1,1,1,3,English,0,1,3.831763366,0.575972675,0,-0.966902789,-0.561006235,-0.646736139,-1.024443239,NA,0.363944025,0.659596953
709,100,65,6,1,1,3,British,0,4,2.166324309,0.575972675,0,0.211247474,-0.725915736,1.34142841,0.991745102,1.145532752,1.071872785,0.659596953
710,100,56,7,0,0,3,English,2,2,-0.450794209,0.575972675,0,0.4884593,0.181086521,0.21768323,1.85582582,NA,-1.759842255,-0.930176824
711,89,68,NA,0,0,3,English,0,5,-0.331834277,NA,NA,0.349853387,0.345996022,-0.128084517,NA,3.582658899,0.45243512,0.262153509
712,89,62,2,0,0,3,English,0,3,0.738805117,0.575972675,0,-1.313417572,-0.396096733,-1.078945823,0.271677838,-0.682311858,-1.405877875,0.262153509
713,100,63,8,0,0,3,British,0,3,1.571524646,-0.88428488,2.046318149,0.90427704,0.593360274,0.822776789,0.271677838,NA,0.186961835,0.659596953
714,100,50,20,0,0,3,English,0,1,0.025045521,0.575972675,0,-0.204570266,0.758269776,-1.251829697,0.127664385,-0.073030321,-1.405877875,-1.725063713
715,100,68,2,0,0,3,English,2,NA,-0.92663394,-1.029632739,2.25,0.28055043,1.088088778,-0.992503886,NA,-0.682311858,NA,-0.53273338
716,100,49,4,0,0,3,English,2,3,0.500885252,0.575972675,0,0.349853387,0.758269776,-0.214526454,1.85582582,-0.682311858,-1.051913495,-1.725063713
717,89,NA,3,0,0,3,Welsh,0,2,-0.331834277,0.575972675,0,-1.382720528,-1.880282245,0.044799357,0.559704744,NA,-0.167002545,-0.53273338
718,89,NA,3,0,0,3,English,3,3,-0.331834277,0.430463751,0.203907558,0.419156344,1.170543529,-0.906061949,0.127664385,NA,-1.84833335,-0.930176824
719,100,69,1,1,1,3,English,0,1,-0.450794209,-1.029632739,2.25,0.003338604,-0.231187232,0.044799357,-0.304375974,-0.073030321,-1.67135116,-1.327620268
720,100,NA,4,0,0,3,English,2,3,-0.153394378,-2.136884003,3.801636112,0.141944517,0.593360274,-0.646736139,0.703718197,NA,NA,-0.135289936
721,100,71,4,0,0,3,European,2,2,-1.164553805,0.575972675,0,0.28055043,-1.632917993,2.897383275,-0.304375974,NA,NA,0.262153509
722,89,NA,2,0,0,3,British,2,2,-0.867153974,0.575972675,0,-0.412479136,-0.148732481,-0.819620013,-0.736416333,-0.073030321,-0.43247583,0.659596953
723,100,76,2,NA,NA,3,British,0,1,-0.92663394,NA,NA,-1.382720528,-0.890825237,-1.511155508,NA,NA,-1.759842255,NA
724,100,78,NA,0,0,4,NA,3,3,-0.986113906,0.575972675,0,-0.551085049,-0.148732481,-0.733178076,0.415691291,NA,0.8063995,-1.725063713
725,100,70,8,0,0,3,English,2,3,2.64216404,0.138634389,0.612859881,0.419156344,-0.396096733,1.254986473,0.127664385,-0.682311858,0.894890595,0.262153509
